"occupation_id","evidence_id","employer_name","job_title","source_url","source_kind","task_statement","task_family_id","task_type","importance","frequency","review_status","source_confidence","notes"
"occ_23_1011_00","jd_law_01","Alchemy","Associate General Counsel","https://boards.greenhouse.io/embed/job_app?token=4556627005","public_job_posting","Guide product, engineering, and business teams on launches or operational changes by translating evolving regulations into practical decisions and approval steps.","cluster_decision_support","Core","0.86","0.62","reviewed_for_gap_fill","0.82","reviewed_public_job_posting|review_batch=pilot_2026_03|source_refs=law_02|law_03|law_05"
"occ_13_2052_00","jd_pfa_04","NASA Federal Credit Union","Financial Advisor","https://jobs.lever.co/nasafcu/a363702d-bf5e-49e4-a017-1b91a3e20f26","public_job_posting","Prepare suitability records, client paperwork, and follow-up workflows that keep advisory work compliant and moving.","cluster_documentation","Core","0.72","0.72","0.32","reviewed_for_gap_fill","0.80","reviewed_public_job_posting|review_batch=tenth_tranche_2026_03|source_refs=pfa_02|pfa_03"
"occ_17_2071_00","jd_elec_01","Deep Sky","Electrical Engineer - R&D Team","https://jobs.lever.co/deepsky/163bcbc9-bfbe-4728-b240-08e3ee56568f","public_job_posting","Design electrical and electromechanical systems from requirements through schematics, component selection, and prototype integration.","cluster_drafting","Core","0.84","0.60","reviewed_for_gap_fill","0.81","reviewed_public_job_posting|review_batch=tenth_tranche_2026_03|source_refs=elec_01|elec_02|elec_03"
"occ_17_2071_00","jd_elec_02","Rainmaker Technology Corporation","Lead Electrical Engineer","https://jobs.lever.co/make-rain/463f4a20-dad5-4122-bd8b-02e13f872405","public_job_posting","Make architecture and technical tradeoff decisions for embedded electronics, sensors, power systems, and reliability constraints.","cluster_decision_support","Core","0.80","0.56","reviewed_for_gap_fill","0.80","reviewed_public_job_posting|review_batch=tenth_tranche_2026_03|source_refs=elec_01|elec_02|elec_03"
"occ_17_2071_00","jd_elec_03","Jobgether","Senior Electrical Engineer (Remote)","https://jobs.lever.co/jobgether/ff01e68c-a6f6-469c-8061-9654c427c5ae","public_job_posting","Validate designs through test plans, debug work, compliance checks, and production or field feedback loops.","cluster_qa_review","Core","0.80","0.58","reviewed_for_gap_fill","0.80","reviewed_public_job_posting|review_batch=tenth_tranche_2026_03|source_refs=elec_01|elec_03"
"occ_17_2071_00","jd_elec_04","Deep Sky","Electrical Engineer - R&D Team","https://jobs.lever.co/deepsky/163bcbc9-bfbe-4728-b240-08e3ee56568f","public_job_posting","Coordinate with software, mechanical, manufacturing, and test partners to move electrical systems from concept to production.","cluster_coordination","Core","0.78","0.54","reviewed_for_gap_fill","0.80","reviewed_public_job_posting|review_batch=tenth_tranche_2026_03|source_refs=elec_01|elec_02|elec_03"
"occ_17_2112_00","jd_ind_01","Saronic","Industrial Engineer","https://jobs.lever.co/saronic/e7fc119b-e6ff-4124-97fd-329ff4bb52e8","public_job_posting","Analyze production flow, cycle time, waste, and throughput data to identify where systems are constraining output.","cluster_analysis","Core","0.82","0.74","reviewed_for_gap_fill","0.81","reviewed_public_job_posting|review_batch=tenth_tranche_2026_03|source_refs=ind_01|ind_02|ind_03"
"occ_17_2112_00","jd_ind_02","Penumbra","Industiral Engineer I","https://jobs.lever.co/penumbrainc/77f45893-a915-4ec8-b332-eef39bfc71a2","public_job_posting","Recommend process, layout, and resource changes that improve efficiency, quality, and labor utilization across operations.","cluster_decision_support","Core","0.78","0.72","reviewed_for_gap_fill","0.80","reviewed_public_job_posting|review_batch=tenth_tranche_2026_03|source_refs=ind_01|ind_02|ind_03"
"occ_17_2112_00","jd_ind_03","ERG","Supply Chain Analyst/Industrial Engineer","https://jobs.lever.co/erg/5705e1f9-8ed3-4da9-8a25-8defa70ac117","public_job_posting","Coordinate with operations, quality, and engineering teams to implement process improvements and keep multiple efforts aligned.","cluster_coordination","Core","0.72","0.70","reviewed_for_gap_fill","0.80","reviewed_public_job_posting|review_batch=tenth_tranche_2026_03|source_refs=ind_01|ind_02|ind_03"
"occ_17_2112_00","jd_ind_04","Penumbra","Industiral Engineer I","https://jobs.lever.co/penumbrainc/77f45893-a915-4ec8-b332-eef39bfc71a2","public_job_posting","Run time studies, quality checks, and production reviews that verify whether process changes are actually working.","cluster_qa_review","Core","0.80","0.72","reviewed_for_gap_fill","0.80","reviewed_public_job_posting|review_batch=tenth_tranche_2026_03|source_refs=ind_01|ind_02|ind_03"
"occ_43_1011_00","jd_oas_01","Field AI","Office Manager - Boston Location","https://jobs.lever.co/field-ai/f297171b-a689-417a-92d3-b1c5631d4dc0","public_job_posting","Supervise administrative operations, set workflow standards, and make sure office support work is sequenced and completed reliably.","cluster_oversight_strategy","Core","0.74","0.70","reviewed_for_gap_fill","0.80","reviewed_public_job_posting|review_batch=tenth_tranche_2026_03|source_refs=oas_01|oas_02|oas_03"
"occ_43_1011_00","jd_oas_02","Portage Point Partners","Office Manager","https://jobs.lever.co/portagepointpartners/63ab7b13-c4c8-419d-b7e6-49b21ebdf651","public_job_posting","Manage vendor relationships, scheduling, supplies, facilities coordination, and routine office systems that staff depend on.","cluster_workflow_admin","Core","0.82","0.70","reviewed_for_gap_fill","0.80","reviewed_public_job_posting|review_batch=tenth_tranche_2026_03|source_refs=oas_01|oas_02|oas_03"
"occ_43_1011_00","jd_oas_03","Hive","Office Manager","https://jobs.lever.co/hive/1624ed08-f492-40a6-9751-35b546762bdb","public_job_posting","Coordinate leadership, employees, and outside parties when office requests, facilities issues, or service problems need escalation.","cluster_coordination","Core","0.70","0.68","reviewed_for_gap_fill","0.80","reviewed_public_job_posting|review_batch=tenth_tranche_2026_03|source_refs=oas_01|oas_02|oas_03"
"occ_43_1011_00","jd_oas_04","Field AI","Office Manager - Boston Location","https://jobs.lever.co/field-ai/f297171b-a689-417a-92d3-b1c5631d4dc0","public_job_posting","Handle front-facing service issues, internal requests, and employee support needs so the office remains usable and responsive.","cluster_client_interaction","Core","0.68","0.66","reviewed_for_gap_fill","0.80","reviewed_public_job_posting|review_batch=tenth_tranche_2026_03|source_refs=oas_01|oas_02|oas_03"
"occ_11_3071_00","jd_tsdm_01","Brooks Running","Manager, Transportation EMEA","https://jobs.lever.co/brooksrunning/f7814fc7-d205-4d96-adb6-e2bb9e2a62aa","public_job_posting","Set transportation strategy, budget priorities, carrier plans, and service standards across inbound and outbound logistics operations.","cluster_oversight_strategy","Core","0.80","0.56","reviewed_for_gap_fill","0.81","reviewed_public_job_posting|review_batch=eleventh_tranche_2026_03|source_refs=tsdm_01|tsdm_02|tsdm_03"
"occ_11_3071_00","jd_tsdm_02","American Battery Technology Company","Logistics Manager","https://jobs.lever.co/batterymetals/51503efa-9bc5-400e-9682-0abf2b59d1ec","public_job_posting","Negotiate with carriers and logistics providers and choose routing, service, and provider options under cost and compliance constraints.","cluster_decision_support","Core","0.78","0.58","reviewed_for_gap_fill","0.80","reviewed_public_job_posting|review_batch=eleventh_tranche_2026_03|source_refs=tsdm_01|tsdm_03"
"occ_11_3071_00","jd_tsdm_03","US Mobile","Logistics Manager","https://jobs.lever.co/USMobile/8aa34717-6071-4d23-b33a-4cb7d106fcb7","public_job_posting","Coordinate warehousing, inventory, transportation, and supply-chain partners so goods move reliably from suppliers to customers.","cluster_coordination","Core","0.78","0.62","reviewed_for_gap_fill","0.80","reviewed_public_job_posting|review_batch=eleventh_tranche_2026_03|source_refs=tsdm_01|tsdm_02|tsdm_03"
"occ_11_3071_00","jd_tsdm_04","Brooks Running","Manager, Transportation EMEA","https://jobs.lever.co/brooksrunning/f7814fc7-d205-4d96-adb6-e2bb9e2a62aa","public_job_posting","Track transportation KPIs, cost trends, claims, and SOP documentation so the distribution network stays efficient and auditable.","cluster_analysis","Core","0.80","0.60","reviewed_for_gap_fill","0.80","reviewed_public_job_posting|review_batch=eleventh_tranche_2026_03|source_refs=tsdm_01|tsdm_02"
"occ_15_1241_00","jd_neta_01","Pattern","Network Architect","https://jobs.lever.co/pattern/570e9510-f1d1-4d8e-919d-4cb2a43530ba","public_job_posting","Design enterprise network topology, standards, and site buildout plans across offices, warehouses, data centers, or cloud environments.","cluster_drafting","Core","0.82","0.58","reviewed_for_gap_fill","0.81","reviewed_public_job_posting|review_batch=eleventh_tranche_2026_03|source_refs=neta_01|neta_02|neta_03"
"occ_15_1241_00","jd_neta_02","Brillio","Network Architect - R01557220","https://jobs.lever.co/brillio-2/6f425e54-8e30-40aa-82be-8590ce431020","public_job_posting","Evaluate network technologies and architecture tradeoffs to improve resiliency, performance, security, and integration fit.","cluster_decision_support","Core","0.80","0.56","reviewed_for_gap_fill","0.80","reviewed_public_job_posting|review_batch=eleventh_tranche_2026_03|source_refs=neta_01|neta_02|neta_03"
"occ_15_1241_00","jd_neta_03","Pattern","Network Architect","https://jobs.lever.co/pattern/570e9510-f1d1-4d8e-919d-4cb2a43530ba","public_job_posting","Coordinate vendors, IT leaders, and implementation teams to deliver network projects and resolve high-level technical escalations.","cluster_coordination","Core","0.74","0.54","reviewed_for_gap_fill","0.80","reviewed_public_job_posting|review_batch=eleventh_tranche_2026_03|source_refs=neta_01|neta_03"
"occ_15_1241_00","jd_neta_04","CoreWeave","HPC Network Architect","https://boards.greenhouse.io/embed/job_app?token=4579499006","public_job_posting","Maintain architecture diagrams, design documents, and standards that keep complex network environments understandable and repeatable.","cluster_documentation","Core","0.78","0.56","reviewed_for_gap_fill","0.80","reviewed_public_job_posting|review_batch=eleventh_tranche_2026_03|source_refs=neta_01|neta_03"
"occ_41_3031_00","jd_fss_01","North Star Resource Group","Financial Consultant - Austin, TX","https://boards.greenhouse.io/embed/job_app?token=8104722002","public_job_posting","Prospect for clients, build trust, and develop new business relationships around financial products and advisory opportunities.","cluster_relationship_management","Core","0.54","0.76","reviewed_for_gap_fill","0.80","reviewed_public_job_posting|review_batch=eleventh_tranche_2026_03|source_refs=fss_01|fss_02|fss_03"
"occ_41_3031_00","jd_fss_02","Callan","Investment Consultant, Atlanta","https://jobs.lever.co/callan/95628dfc-39ad-4288-8590-f4807c5c7a86","public_job_posting","Present investment ideas, explain financial products, and recommend strategies that fit client objectives, constraints, and risk appetite.","cluster_decision_support","Core","0.62","0.78","reviewed_for_gap_fill","0.80","reviewed_public_job_posting|review_batch=eleventh_tranche_2026_03|source_refs=fss_01|fss_02|fss_03"
"occ_41_3031_00","jd_fss_03","Mercer Advisors","Regional Vice President, Channel (Nashville)","https://boards.greenhouse.io/embed/job_app?token=4758213008","public_job_posting","Manage partner channels, referral pipelines, and sales follow-through so financial-services revenue opportunities move toward close.","cluster_coordination","Core","0.56","0.74","reviewed_for_gap_fill","0.80","reviewed_public_job_posting|review_batch=eleventh_tranche_2026_03|source_refs=fss_01|fss_02|fss_03"
"occ_41_3031_00","jd_fss_04","North Star Resource Group","Financial Consultant - Austin, TX","https://boards.greenhouse.io/embed/job_app?token=8104722002","public_job_posting","Maintain CRM records, planning materials, proposal paperwork, and regulated sales documentation for client accounts and prospects.","cluster_documentation","Core","0.72","0.72","reviewed_for_gap_fill","0.80","reviewed_public_job_posting|review_batch=eleventh_tranche_2026_03|source_refs=fss_01|fss_03"
"occ_41_4011_00","jd_tsr_01","VGS","Technical Sales Representative","https://jobs.lever.co/verygoodsecurity/4f52e36e-ab8a-4e0d-830d-5b80c9b95bca","public_job_posting","Run discovery and customer conversations that surface technical requirements, business pain, and solution-fit for complex products.","cluster_client_interaction","Core","0.60","0.78","reviewed_for_gap_fill","0.80","reviewed_public_job_posting|review_batch=eleventh_tranche_2026_03|source_refs=tsr_01|tsr_02|tsr_03"
"occ_41_4011_00","jd_tsr_02","Highspot","Solutions Consultant - Remote","https://jobs.lever.co/highspot/2ae81874-a34c-42a9-a14f-41243b7018fe","public_job_posting","Tailor demos, workshops, and technical presentations that show prospects how a product fits their existing systems and workflow.","cluster_decision_support","Core","0.66","0.80","reviewed_for_gap_fill","0.80","reviewed_public_job_posting|review_batch=eleventh_tranche_2026_03|source_refs=tsr_01|tsr_02|tsr_03"
"occ_41_4011_00","jd_tsr_03","Hyperscience","Sales Engineer - (West or Central)","https://jobs.lever.co/hyperscience/76c67146-c166-4e5b-9246-e6f746dd77d9","public_job_posting","Coordinate account executives, product teams, and engineers on proof-of-concept work, solution validation, and deal progression.","cluster_coordination","Core","0.58","0.76","reviewed_for_gap_fill","0.80","reviewed_public_job_posting|review_batch=eleventh_tranche_2026_03|source_refs=tsr_01|tsr_02|tsr_03"
"occ_41_4011_00","jd_tsr_04","Highspot","Solutions Consultant - Remote","https://jobs.lever.co/highspot/2ae81874-a34c-42a9-a14f-41243b7018fe","public_job_posting","Prepare responses to RFPs, security reviews, and technical questionnaires and keep solution documents clear for the sales cycle.","cluster_documentation","Core","0.74","0.74","reviewed_for_gap_fill","0.80","reviewed_public_job_posting|review_batch=eleventh_tranche_2026_03|source_refs=tsr_01|tsr_02|tsr_03"
"occ_43_4031_00","jd_clerk_01","36th District Court","Courtroom Clerk","https://www.36thdistrictcourtmi.gov/docs/default-source/human-resources/career-opportunities/courtroom-clerk-job-announcement.pdf","public_job_posting","Maintain dockets, schedule proceedings, and update official case records so court operations stay accurate and current.","cluster_workflow_admin","Core","0.82","0.68","reviewed_for_gap_fill","0.80","reviewed_public_job_posting|review_batch=eleventh_tranche_2026_03|source_refs=clerk_01|clerk_02|clerk_03"
"occ_43_4031_00","jd_clerk_02","Village of Horseheads","Part-Time Court Clerk","https://www.horseheads.org/court/page/job-opening-part-time-court-clerk","public_job_posting","Answer questions from the public, explain filing or hearing steps, and help people navigate routine court or licensing processes.","cluster_client_interaction","Core","0.70","0.66","reviewed_for_gap_fill","0.80","reviewed_public_job_posting|review_batch=eleventh_tranche_2026_03|source_refs=clerk_01|clerk_02|clerk_03"
"occ_43_4031_00","jd_clerk_03","36th District Court","Courtroom Clerk","https://www.36thdistrictcourtmi.gov/docs/default-source/human-resources/career-opportunities/courtroom-clerk-job-announcement.pdf","public_job_posting","Review filings, hearing materials, and case paperwork for completeness and process compliance before matters move forward.","cluster_qa_review","Core","0.80","0.64","reviewed_for_gap_fill","0.80","reviewed_public_job_posting|review_batch=eleventh_tranche_2026_03|source_refs=clerk_01|clerk_02|clerk_03"
"occ_43_4031_00","jd_clerk_04","City of Hackensack","Municipal Clerk","https://www.hackensack.org/jobs/municipal-clerk/","public_job_posting","Prepare agendas, minutes, licenses, permits, resolutions, and other public-record materials across municipal workflow cycles.","cluster_documentation","Core","0.78","0.66","reviewed_for_gap_fill","0.80","reviewed_public_job_posting|review_batch=eleventh_tranche_2026_03|source_refs=clerk_01|clerk_02|clerk_03"
"occ_43_4031_00","jd_clerk2_01","36th District Court","Courtroom Clerk","https://www.36thdistrictcourtmi.gov/docs/default-source/human-resources/career-opportunities/courtroom-clerk-job-announcement.pdf","public_job_posting","Collect fees, receipts, or payment records and reconcile daily transaction logs against court or municipal systems.","cluster_documentation","Core","0.82","0.60","reviewed_for_gap_fill","0.80","reviewed_public_job_posting|review_batch=density_pass_admin_2026_03|source_refs=clerk_01|clerk_03"
"occ_43_4031_00","jd_clerk2_02","Village of Horseheads","Part-Time Court Clerk","https://www.horseheads.org/court/page/job-opening-part-time-court-clerk","public_job_posting","Coordinate schedule changes, courtroom readiness, and communications among judges, attorneys, officers, and the public.","cluster_coordination","Core","0.72","0.54","reviewed_for_gap_fill","0.79","reviewed_public_job_posting|review_batch=density_pass_admin_2026_03|source_refs=clerk_01|clerk_02|clerk_03"
"occ_43_4031_00","jd_clerk2_03","City of Hackensack","Municipal Clerk","https://www.hackensack.org/jobs/municipal-clerk/","public_job_posting","Verify deadlines, filing prerequisites, and procedural steps before cases, licenses, or permits advance in the workflow.","cluster_qa_review","Core","0.78","0.56","reviewed_for_gap_fill","0.80","reviewed_public_job_posting|review_batch=density_pass_admin_2026_03|source_refs=clerk_01|clerk_02|clerk_03"
"occ_43_4031_00","jd_clerk2_04","36th District Court","Courtroom Clerk","https://www.36thdistrictcourtmi.gov/docs/default-source/human-resources/career-opportunities/courtroom-clerk-job-announcement.pdf","public_job_posting","Handle sealed, sensitive, or exception-case materials by routing them to the right authority and maintaining correct chain-of-custody records.","cluster_decision_support","Core","0.70","0.48","reviewed_for_gap_fill","0.79","reviewed_public_job_posting|review_batch=density_pass_admin_2026_03|source_refs=clerk_01|clerk_03"
"occ_15_1212_00","jd_isa2_01","Galvanick","Threat Hunter / Security Analyst","https://jobs.lever.co/galvanick/66d633a8-8451-40fd-ab67-86a02b51e951","public_job_posting","Hunt for suspicious behavior, analyze detections, and investigate security activity beyond routine alert triage.","cluster_analysis","Core","0.82","0.60","reviewed_for_gap_fill","0.81","reviewed_public_job_posting|review_batch=twelfth_tranche_2026_03|source_refs=isa2_01|isa2_02|isa2_03"
"occ_15_1212_00","jd_isa2_02","Atmosera","Information Security Analyst (Remote)","https://jobs.lever.co/atmosera/26a08d11-ac95-4d48-84be-f9c9c4abbb78","public_job_posting","Assess third-party or managed-service security posture and turn findings into governance and remediation actions.","cluster_decision_support","Core","0.78","0.56","reviewed_for_gap_fill","0.80","reviewed_public_job_posting|review_batch=twelfth_tranche_2026_03|source_refs=isa2_01|isa2_02|isa2_03"
"occ_15_1212_00","jd_isa2_03","e.l.f. Beauty","IT Security Analyst","https://jobs.lever.co/elfbeauty/f11fdcb2-609b-4e1c-badb-3b493e3f5bb2","public_job_posting","Run security operations for network, host, cloud, and email controls and respond when those systems report active risk.","cluster_qa_review","Core","0.82","0.62","reviewed_for_gap_fill","0.80","reviewed_public_job_posting|review_batch=twelfth_tranche_2026_03|source_refs=isa2_01|isa2_02|isa2_03"
"occ_15_1212_00","jd_isa2_04","Atmosera","Information Security Analyst (Remote)","https://jobs.lever.co/atmosera/26a08d11-ac95-4d48-84be-f9c9c4abbb78","public_job_posting","Prepare governance updates, risk reports, and security guidance so technical findings can drive policy and operational change.","cluster_documentation","Core","0.76","0.54","reviewed_for_gap_fill","0.80","reviewed_public_job_posting|review_batch=twelfth_tranche_2026_03|source_refs=isa2_02|isa2_03"
"occ_13_1051_00","jd_est2_01","SpawGlass","Preconstruction Estimator","https://jobs.lever.co/spawglass/ec32777b-81fb-4e0c-96c7-027136f13909","public_job_posting","Prepare bidder instructions, scope breakdowns, and tender-ready estimate packages for fast-moving preconstruction cycles.","cluster_documentation","Core","0.80","0.60","reviewed_for_gap_fill","0.80","reviewed_public_job_posting|review_batch=twelfth_tranche_2026_03|source_refs=est2_01|est2_02|est2_03"
"occ_13_1051_00","jd_est2_02","Flow","Construction Estimator","https://jobs.lever.co/flowlife/b3455ff3-8a23-49d3-9930-178a0273e1bc","public_job_posting","Compare bids, negotiate vendor terms, and recommend best-value options when cost, schedule, and scope pull in different directions.","cluster_decision_support","Core","0.80","0.58","reviewed_for_gap_fill","0.80","reviewed_public_job_posting|review_batch=twelfth_tranche_2026_03|source_refs=est2_01|est2_02|est2_03"
"occ_13_1051_00","jd_est2_03","RenoFi","Construction Estimator (Residential Renovations) – Remote, US Only","https://jobs.lever.co/renofi/031e22ec-8c4b-4242-abb1-173772b3aac0","public_job_posting","Check whether submitted plans, contracts, and budgets fully cover the work so projects are not under-scoped or under-priced.","cluster_qa_review","Core","0.82","0.64","reviewed_for_gap_fill","0.80","reviewed_public_job_posting|review_batch=twelfth_tranche_2026_03|source_refs=est2_01|est2_02|est2_03"
"occ_13_1051_00","jd_est2_04","SpawGlass","Preconstruction Estimator","https://jobs.lever.co/spawglass/ec32777b-81fb-4e0c-96c7-027136f13909","public_job_posting","Maintain cost libraries, bidder lists, and proposal materials so estimating workflows stay current across projects.","cluster_workflow_admin","Core","0.78","0.58","reviewed_for_gap_fill","0.80","reviewed_public_job_posting|review_batch=twelfth_tranche_2026_03|source_refs=est2_01|est2_03"
"occ_13_1041_00","jd_co2_01","Nitra","Compliance Officer","https://jobs.lever.co/nitra/8d0c99f6-211f-499b-9453-b4274cd2fe1c","public_job_posting","Draft and update compliance policies and procedures so the program stays aligned with new regulations and products.","cluster_documentation","Core","0.78","0.58","reviewed_for_gap_fill","0.80","reviewed_public_job_posting|review_batch=twelfth_tranche_2026_03|source_refs=co2_01|co2_02|co2_03"
"occ_13_1041_00","jd_co2_02","Superside","Risk and Compliance Officer","https://jobs.lever.co/superside/811809f6-0864-4f25-9136-02ca65f368d9","public_job_posting","Assess risks and advise business teams on how controls, process changes, and governance should respond.","cluster_decision_support","Core","0.74","0.60","reviewed_for_gap_fill","0.80","reviewed_public_job_posting|review_batch=twelfth_tranche_2026_03|source_refs=co2_01|co2_02|co2_03"
"occ_13_1041_00","jd_co2_03","Caliza","Compliance Officer & Money Laundering Reporting Officer","https://jobs.lever.co/caliza-financial-technologies/8abe5e30-6de1-4b78-8d4e-fcb88f7a8632","public_job_posting","Coordinate regulatory reviews, audits, investigations, and reporting obligations when external scrutiny or escalation occurs.","cluster_coordination","Core","0.72","0.58","reviewed_for_gap_fill","0.80","reviewed_public_job_posting|review_batch=twelfth_tranche_2026_03|source_refs=co2_01|co2_02|co2_03"
"occ_13_1041_00","jd_co2_04","Nitra","Compliance Officer","https://jobs.lever.co/nitra/8d0c99f6-211f-499b-9453-b4274cd2fe1c","public_job_posting","Provide recurring training and build compliance materials that translate policy requirements into daily operating behavior.","cluster_oversight_strategy","Core","0.66","0.56","reviewed_for_gap_fill","0.80","reviewed_public_job_posting|review_batch=twelfth_tranche_2026_03|source_refs=co2_01|co2_03"
"occ_13_1111_00","jd_ma2_01","Farfetch","Operations Business Analyst","https://jobs.lever.co/farfetch/4fa19125-f554-4e2e-8341-02ab44ff1a22","public_job_posting","Model operational KPIs, profitability, and workflow bottlenecks so leaders can see where process changes matter most.","cluster_analysis","Core","0.82","0.64","reviewed_for_gap_fill","0.80","reviewed_public_job_posting|review_batch=twelfth_tranche_2026_03|source_refs=ma2_01|ma2_02|ma2_03"
"occ_13_1111_00","jd_ma2_02","Hello Neighbor","Strategy & Operations Manager","https://jobs.lever.co/helloneighbor.io/184e4b7d-de20-4106-b744-5ae3625e2ff3","public_job_posting","Turn diagnoses into operating recommendations, process redesign, and decision-ready business cases for leadership.","cluster_decision_support","Core","0.78","0.60","reviewed_for_gap_fill","0.80","reviewed_public_job_posting|review_batch=twelfth_tranche_2026_03|source_refs=ma2_01|ma2_02|ma2_03"
"occ_13_1111_00","jd_ma2_03","Attentive","Messaging Strategy & Operations Associate","https://jobs.lever.co/attentive/0e61492a-3447-4d17-8377-8ebb19079dbe","public_job_posting","Manage implementation follow-through, investigations, and cross-functional issue resolution once new operating changes are underway.","cluster_coordination","Core","0.76","0.62","reviewed_for_gap_fill","0.80","reviewed_public_job_posting|review_batch=twelfth_tranche_2026_03|source_refs=ma2_01|ma2_02|ma2_03"
"occ_13_1111_00","jd_ma2_04","Hello Neighbor","Strategy & Operations Manager","https://jobs.lever.co/helloneighbor.io/184e4b7d-de20-4106-b744-5ae3625e2ff3","public_job_posting","Build playbooks, governance routines, and operational standards that keep improvements from fading after rollout.","cluster_oversight_strategy","Core","0.74","0.56","reviewed_for_gap_fill","0.80","reviewed_public_job_posting|review_batch=twelfth_tranche_2026_03|source_refs=ma2_02|ma2_03"
"occ_15_1232_00","jd_its2_01","Equativ","IT Support Specialist","https://jobs.lever.co/equativ/6aebeeb2-6d74-413d-be9f-228e897bd392","public_job_posting","Provide first- and second-line support across operating systems, peripherals, SaaS tools, and office hardware.","cluster_client_interaction","Core","0.84","0.72","reviewed_for_gap_fill","0.80","reviewed_public_job_posting|review_batch=twelfth_tranche_2026_03|source_refs=its2_01|its2_02|its2_03"
"occ_15_1232_00","jd_its2_02","Arbol","IT Support Specialist","https://jobs.lever.co/Arbol/015ae171-6d09-4c10-ac5c-3ceb49068507","public_job_posting","Diagnose more complex issues, support upgrades or installations, and coordinate infrastructure changes with other teams.","cluster_coordination","Core","0.80","0.66","reviewed_for_gap_fill","0.80","reviewed_public_job_posting|review_batch=twelfth_tranche_2026_03|source_refs=its2_01|its2_02|its2_03"
"occ_15_1232_00","jd_its2_03","Sword Health","IT Support Specialist","https://jobs.lever.co/swordhealth/edede9c4-57c1-4e20-970d-14d72d49e24c","public_job_posting","Manage onboarding and offboarding, identity setup, and device provisioning so user access stays secure and timely.","cluster_workflow_admin","Core","0.82","0.70","reviewed_for_gap_fill","0.80","reviewed_public_job_posting|review_batch=twelfth_tranche_2026_03|source_refs=its2_01|its2_02|its2_03"
"occ_15_1232_00","jd_its2_04","Equativ","IT Support Specialist","https://jobs.lever.co/equativ/6aebeeb2-6d74-413d-be9f-228e897bd392","public_job_posting","Improve internal guides, troubleshooting steps, and knowledge articles so recurring IT issues resolve faster over time.","cluster_documentation","Core","0.78","0.64","reviewed_for_gap_fill","0.80","reviewed_public_job_posting|review_batch=twelfth_tranche_2026_03|source_refs=its2_01|its2_03"
"occ_13_1199_00","jd_bo2_01","Camber","Business Operations Analyst, Commercial Strategy","https://jobs.lever.co/camber/3746ff75-5db8-4b86-886a-44de251a0e21","public_job_posting","Gather requirements, map dependencies, and synthesize process pain points before recommending operational changes.","cluster_research_synthesis","Core","0.80","0.60","reviewed_for_gap_fill","0.80","reviewed_public_job_posting|review_batch=thirteenth_tranche_2026_03|source_refs=bo_01|bo_02|bo_03"
"occ_13_1199_00","jd_bo2_02","Rillet","Business Operations Associate","https://jobs.lever.co/rillet/c5741970-b3a3-4d67-978a-24ef9d5964a7","public_job_posting","Maintain operating trackers, recurring cadences, and workflow systems that keep cross-functional execution moving.","cluster_workflow_admin","Core","0.80","0.64","reviewed_for_gap_fill","0.80","reviewed_public_job_posting|review_batch=thirteenth_tranche_2026_03|source_refs=bo_01|bo_03"
"occ_13_1199_00","jd_bo2_03","Saviynt","Global Entity & Compliance Associate","https://jobs.lever.co/saviynt/6cd6e28d-97bb-42ec-a894-454e16f27aa8","public_job_posting","Document procedures, controls, and operating guidance so routine business processes stay consistent and auditable.","cluster_documentation","Core","0.78","0.58","reviewed_for_gap_fill","0.80","reviewed_public_job_posting|review_batch=thirteenth_tranche_2026_03|source_refs=bo_01|bo_04"
"occ_13_1199_00","jd_bo2_04","Venteur","Technical Operations Specialist","https://jobs.lever.co/venteur/edfc0018-b4b3-4699-b9d4-23b983be754c","public_job_posting","Audit operational exceptions and verify that workflow fixes and control changes actually resolve the underlying issue.","cluster_qa_review","Core","0.76","0.56","reviewed_for_gap_fill","0.80","reviewed_public_job_posting|review_batch=thirteenth_tranche_2026_03|source_refs=bo_03|bo_04"
"occ_15_2051_00","jd_ds2_01","Fullscript","Lead Data Scientist","https://jobs.lever.co/fullscript/5ec81b29-153d-4483-a7ba-b4f1d8397512","public_job_posting","Document methodology, assumptions, model behavior, and stakeholder guidance so data science work remains explainable and reusable.","cluster_documentation","Core","0.80","0.58","reviewed_for_gap_fill","0.80","reviewed_public_job_posting|review_batch=thirteenth_tranche_2026_03|source_refs=ds_01|ds_03|ds_05"
"occ_15_2051_00","jd_ds2_02","Samba TV","Senior Data Scientist, Measurement","https://jobs.lever.co/sambatv/c9666321-7b7a-4229-844d-4b72ca7321b1","public_job_posting","Manage production data workflows, feature pipelines, experiment infrastructure, and model-support tooling after launch.","cluster_workflow_admin","Core","0.78","0.56","reviewed_for_gap_fill","0.80","reviewed_public_job_posting|review_batch=thirteenth_tranche_2026_03|source_refs=ds_02|ds_04|ds_05"
"occ_15_2051_00","jd_ds2_03","Xero","Sr. Data Scientist (Product Data Science)","https://jobs.lever.co/xero/0df9a23e-59e5-4280-83a9-bc9f3fcf07b9","public_job_posting","Present results, uncertainty, and experiment interpretation to product or business partners in decision-ready language.","cluster_drafting","Core","0.76","0.62","reviewed_for_gap_fill","0.80","reviewed_public_job_posting|review_batch=thirteenth_tranche_2026_03|source_refs=ds_03|ds_05"
